order_item_id,order_id,product_id,quantity,unit_price,customer_id,order_date,total_amount,customer_name,city,signup_date,product_name,category,price
13020,O04345,P0499,1,29670,C0638,8/25/2025,223260,Customer 638,Hyderabad,11/22/2024,Bottle 124,Home,29670
13021,O04345,P0444,2,11453,C0638,8/25/2025,223260,Customer 638,Hyderabad,11/22/2024,Vacuum 69,Home,11453
13022,O04346,P0115,3,66931,C0926,7/27/2025,408800,Customer 926,Lucknow,8/17/2024,Keyboard 115,Electronics,66931
13023,O04346,P0458,3,56085,C0926,7/27/2025,408800,Customer 926,Lucknow,8/17/2024,Bottle 83,Home,56085
13024,O04346,P0266,1,39752,C0926,7/27/2025,408800,Customer 926,Lucknow,8/17/2024,T-Shirt 16,Fashion,39752
13025,O04347,P0469,1,26030,C0855,3/22/2025,342669,Customer 855,Chennai,7/9/2024,Bottle 94,Home,26030
13026,O04347,P0293,2,27962,C0855,3/22/2025,342669,Customer 855,Chennai,7/9/2024,Shoes 43,Fashion,27962
13027,O04347,P0025,3,42089,C0855,3/22/2025,342669,Customer 855,Chennai,7/9/2024,Laptop 25,Electronics,42089
13028,O04347,P0391,3,32016,C0855,3/22/2025,342669,Customer 855,Chennai,7/9/2024,Mixer 16,Home,32016
13029,O04347,P0413,1,38400,C0855,3/22/2025,342669,Customer 855,Chennai,7/9/2024,Bottle 38,Home,38400
13030,O04348,P0151,3,39324,C0657,6/1/2025,139408,Customer 657,Mumbai,12/1/2024,Shelf 26,Furniture,39324
13031,O04348,P0242,2,10718,C0657,6/1/2025,139408,Customer 657,Mumbai,12/1/2024,Lamp 117,Furniture,10718
13032,O04349,P0370,1,49407,C0985,1/26/2025,49407,Customer 985,Mumbai,8/5/2024,Jeans 120,Fashion,49407
13033,O04350,P0308,1,34380,C0582,5/27/2025,34380,Customer 582,Bangalore,3/28/2024,Shoes 58,Fashion,34380
13034,O04351,P0248,2,60886,C0430,12/24/2025,266942,Customer 430,Jaipur,11/22/2024,Shelf 123,Furniture,60886
13035,O04351,P0117,1,6138,C0430,12/24/2025,266942,Customer 430,Jaipur,11/22/2024,Laptop 117,Electronics,6138
13036,O04351,P0245,2,69516,C0430,12/24/2025,266942,Customer 430,Jaipur,11/22/2024,Lamp 120,Furniture,69516
13037,O04352,P0196,3,11568,C0901,3/27/2025,158835,Customer 901,Ahmedabad,9/14/2024,Shelf 71,Furniture,11568
13038,O04352,P0356,1,2252,C0901,3/27/2025,158835,Customer 901,Ahmedabad,9/14/2024,Jeans 106,Fashion,2252
13039,O04352,P0399,1,63669,C0901,3/27/2025,158835,Customer 901,Ahmedabad,9/14/2024,Bottle 24,Home,63669
13040,O04352,P0497,2,29105,C0901,3/27/2025,158835,Customer 901,Ahmedabad,9/14/2024,Mixer 122,Home,29105
13041,O04353,P0473,1,15172,C0268,11/1/2025,46442,Customer 268,Mumbai,3/27/2024,Vacuum 98,Home,15172
13042,O04353,P0017,2,15635,C0268,11/1/2025,46442,Customer 268,Mumbai,3/27/2024,Keyboard 17,Electronics,15635
13043,O04354,P0028,1,20844,C0801,11/3/2025,144489,Customer 801,Bangalore,6/15/2024,Headphones 28,Electronics,20844
13044,O04354,P0305,3,41215,C0801,11/3/2025,144489,Customer 801,Bangalore,6/15/2024,Jeans 55,Fashion,41215
13045,O04355,P0468,1,48145,C0981,5/18/2025,48145,Customer 981,Jaipur,4/5/2024,Air Fryer 93,Home,48145
13046,O04356,P0239,1,55297,C0696,6/20/2025,210412,Customer 696,Delhi,11/10/2024,Chair 114,Furniture,55297
13047,O04356,P0124,3,51705,C0696,6/20/2025,210412,Customer 696,Delhi,11/10/2024,Phone 124,Electronics,51705
13048,O04357,P0420,2,57669,C0117,8/24/2025,178842,Customer 117,Jaipur,5/4/2024,Air Fryer 45,Home,57669
13049,O04357,P0094,2,31752,C0117,8/24/2025,178842,Customer 117,Jaipur,5/4/2024,Monitor 94,Electronics,31752
13050,O04358,P0252,2,20532,C0934,2/3/2025,176471,Customer 934,Delhi,3/3/2024,Jeans 2,Fashion,20532
13051,O04358,P0492,2,50524,C0934,2/3/2025,176471,Customer 934,Delhi,3/3/2024,Air Fryer 117,Home,50524
13052,O04358,P0444,3,11453,C0934,2/3/2025,176471,Customer 934,Delhi,3/3/2024,Vacuum 69,Home,11453
13053,O04359,P0325,1,66487,C0993,1/7/2025,66487,Customer 993,Jaipur,3/26/2024,T-Shirt 75,Fashion,66487
13054,O04360,P0471,1,64357,C0535,5/17/2025,108802,Customer 535,Hyderabad,7/31/2024,Bottle 96,Home,64357
13055,O04360,P0313,1,44445,C0535,5/17/2025,108802,Customer 535,Hyderabad,7/31/2024,Jacket 63,Fashion,44445
13056,O04361,P0378,1,14165,C0338,11/9/2025,351692,Customer 338,Hyderabad,8/20/2024,Bottle 3,Home,14165
13057,O04361,P0140,1,54327,C0338,11/9/2025,351692,Customer 338,Hyderabad,8/20/2024,Chair 15,Furniture,54327
13058,O04361,P0230,3,3053,C0338,11/9/2025,351692,Customer 338,Hyderabad,8/20/2024,Shelf 105,Furniture,3053
13059,O04361,P0411,3,41380,C0338,11/9/2025,351692,Customer 338,Hyderabad,8/20/2024,Vacuum 36,Home,41380
13060,O04361,P0157,3,49967,C0338,11/9/2025,351692,Customer 338,Hyderabad,8/20/2024,Desk 32,Furniture,49967
13061,O04362,P0316,2,46360,C0249,11/28/2025,332852,Customer 249,Mumbai,12/5/2024,T-Shirt 66,Fashion,46360
13062,O04362,P0214,3,59834,C0249,11/28/2025,332852,Customer 249,Mumbai,12/5/2024,Chair 89,Furniture,59834
13063,O04362,P0351,2,30315,C0249,11/28/2025,332852,Customer 249,Mumbai,12/5/2024,Shoes 101,Fashion,30315
13064,O04363,P0181,1,65130,C0807,9/2/2025,65130,Customer 807,Ahmedabad,7/24/2024,Lamp 56,Furniture,65130
13065,O04364,P0405,1,52064,C0884,11/1/2025,52064,Customer 884,Delhi,9/26/2024,Mixer 30,Home,52064
13066,O04365,P0380,2,58492,C0171,8/9/2025,254738,Customer 171,Delhi,2/7/2024,Bottle 5,Home,58492
13067,O04365,P0155,3,45918,C0171,8/9/2025,254738,Customer 171,Delhi,2/7/2024,Lamp 30,Furniture,45918
13068,O04366,P0167,1,6853,C0799,5/1/2025,155573,Customer 799,Mumbai,5/28/2024,Chair 42,Furniture,6853
13069,O04366,P0006,1,4444,C0799,5/1/2025,155573,Customer 799,Mumbai,5/28/2024,Monitor 6,Electronics,4444
13070,O04366,P0022,3,17990,C0799,5/1/2025,155573,Customer 799,Mumbai,5/28/2024,Laptop 22,Electronics,17990
13071,O04366,P0369,3,30102,C0799,5/1/2025,155573,Customer 799,Mumbai,5/28/2024,Jacket 119,Fashion,30102
13072,O04367,P0361,3,50511,C0017,10/22/2025,151533,Customer 17,Chennai,6/23/2024,Jeans 111,Fashion,50511
13073,O04368,P0432,1,22002,C0057,8/10/2025,172542,Customer 57,Hyderabad,7/23/2024,Bottle 57,Home,22002
13074,O04368,P0233,3,6136,C0057,8/10/2025,172542,Customer 57,Hyderabad,7/23/2024,Desk 108,Furniture,6136
13075,O04368,P0209,2,66066,C0057,8/10/2025,172542,Customer 57,Hyderabad,7/23/2024,Lamp 84,Furniture,66066
13076,O04369,P0258,3,58715,C0309,3/16/2025,406634,Customer 309,Pune,12/27/2024,Shoes 8,Fashion,58715
13077,O04369,P0251,3,60575,C0309,3/16/2025,406634,Customer 309,Pune,12/27/2024,T-Shirt 1,Fashion,60575
13078,O04369,P0128,2,2380,C0309,3/16/2025,406634,Customer 309,Pune,12/27/2024,Lamp 3,Furniture,2380
13079,O04369,P0432,2,22002,C0309,3/16/2025,406634,Customer 309,Pune,12/27/2024,Bottle 57,Home,22002
13080,O04370,P0366,2,52196,C0267,12/4/2025,104392,Customer 267,Jaipur,9/18/2024,Jeans 116,Fashion,52196
13081,O04371,P0064,3,54802,C0181,11/25/2025,181090,Customer 181,Chennai,12/26/2024,Phone 64,Electronics,54802
13082,O04371,P0206,2,8342,C0181,11/25/2025,181090,Customer 181,Chennai,12/26/2024,Chair 81,Furniture,8342
13083,O04372,P0377,2,41707,C0614,3/15/2025,83414,Customer 614,Mumbai,11/17/2024,Vacuum 2,Home,41707
13084,O04373,P0485,3,22906,C0454,7/6/2025,228172,Customer 454,Pune,4/16/2024,Vacuum 110,Home,22906
13085,O04373,P0293,1,27962,C0454,7/6/2025,228172,Customer 454,Pune,4/16/2024,Shoes 43,Fashion,27962
13086,O04373,P0116,2,65746,C0454,7/6/2025,228172,Customer 454,Pune,4/16/2024,Monitor 116,Electronics,65746
13087,O04374,P0205,1,47327,C0979,4/29/2025,365139,Customer 979,Jaipur,7/23/2024,Shelf 80,Furniture,47327
13088,O04374,P0301,3,67415,C0979,4/29/2025,365139,Customer 979,Jaipur,7/23/2024,Jeans 51,Fashion,67415
13089,O04374,P0010,3,18247,C0979,4/29/2025,365139,Customer 979,Jaipur,7/23/2024,Laptop 10,Electronics,18247
13090,O04374,P0142,3,8363,C0979,4/29/2025,365139,Customer 979,Jaipur,7/23/2024,Lamp 17,Furniture,8363
13091,O04374,P0164,1,35737,C0979,4/29/2025,365139,Customer 979,Jaipur,7/23/2024,Chair 39,Furniture,35737
13092,O04375,P0090,3,65573,C0811,12/19/2025,445136,Customer 811,Mumbai,3/27/2024,Monitor 90,Electronics,65573
13093,O04375,P0263,3,66246,C0811,12/19/2025,445136,Customer 811,Mumbai,3/27/2024,T-Shirt 13,Fashion,66246
13094,O04375,P0241,1,49679,C0811,12/19/2025,445136,Customer 811,Mumbai,3/27/2024,Lamp 116,Furniture,49679
13095,O04376,P0128,3,2380,C0343,8/22/2025,40459,Customer 343,Delhi,10/3/2024,Lamp 3,Furniture,2380
13096,O04376,P0424,1,33319,C0343,8/22/2025,40459,Customer 343,Delhi,10/3/2024,Air Fryer 49,Home,33319
13097,O04377,P0011,2,48296,C0914,4/24/2025,112120,Customer 914,Delhi,6/27/2024,Keyboard 11,Electronics,48296
13098,O04377,P0479,1,15528,C0914,4/24/2025,112120,Customer 914,Delhi,6/27/2024,Bottle 104,Home,15528
13099,O04378,P0323,3,9108,C0284,6/24/2025,51700,Customer 284,Bangalore,4/22/2024,T-Shirt 73,Fashion,9108
13100,O04378,P0460,1,24376,C0284,6/24/2025,51700,Customer 284,Bangalore,4/22/2024,Vacuum 85,Home,24376
13101,O04379,P0217,1,10930,C0052,4/3/2025,49200,Customer 52,Chennai,3/14/2024,Chair 92,Furniture,10930
13102,O04379,P0159,1,38270,C0052,4/3/2025,49200,Customer 52,Chennai,3/14/2024,Chair 34,Furniture,38270
13103,O04380,P0478,3,31470,C0157,5/31/2025,408099,Customer 157,Pune,2/4/2024,Mixer 103,Home,31470
13104,O04380,P0130,3,54796,C0157,5/31/2025,408099,Customer 157,Pune,2/4/2024,Desk 5,Furniture,54796
13105,O04380,P0012,2,41407,C0157,5/31/2025,408099,Customer 157,Pune,2/4/2024,Monitor 12,Electronics,41407
13106,O04380,P0325,1,66487,C0157,5/31/2025,408099,Customer 157,Pune,2/4/2024,T-Shirt 75,Fashion,66487
13107,O04381,P0029,1,47581,C0732,8/23/2025,150991,Customer 732,Mumbai,12/9/2024,Phone 29,Electronics,47581
13108,O04381,P0124,2,51705,C0732,8/23/2025,150991,Customer 732,Mumbai,12/9/2024,Phone 124,Electronics,51705
13109,O04382,P0205,1,47327,C0046,6/15/2025,47327,Customer 46,Hyderabad,1/17/2024,Shelf 80,Furniture,47327
13110,O04383,P0168,1,30718,C0129,5/8/2025,73576,Customer 129,Bangalore,8/4/2024,Chair 43,Furniture,30718
13111,O04383,P0050,2,21429,C0129,5/8/2025,73576,Customer 129,Bangalore,8/4/2024,Phone 50,Electronics,21429
13112,O04384,P0485,3,22906,C0726,2/15/2025,78399,Customer 726,Mumbai,2/13/2024,Vacuum 110,Home,22906
13113,O04384,P0183,2,1414,C0726,2/15/2025,78399,Customer 726,Mumbai,2/13/2024,Desk 58,Furniture,1414
13114,O04384,P0167,1,6853,C0726,2/15/2025,78399,Customer 726,Mumbai,2/13/2024,Chair 42,Furniture,6853
13115,O04385,P0325,2,66487,C0824,10/28/2025,181516,Customer 824,Lucknow,12/14/2024,T-Shirt 75,Fashion,66487
13116,O04385,P0358,1,10284,C0824,10/28/2025,181516,Customer 824,Lucknow,12/14/2024,Jacket 108,Fashion,10284
13117,O04385,P0027,1,38258,C0824,10/28/2025,181516,Customer 824,Lucknow,12/14/2024,Keyboard 27,Electronics,38258
13118,O04386,P0485,2,22906,C0917,11/28/2025,142415,Customer 917,Pune,7/10/2024,Vacuum 110,Home,22906
13119,O04386,P0175,1,37849,C0917,11/28/2025,142415,Customer 917,Pune,7/10/2024,Chair 50,Furniture,37849
13120,O04386,P0202,1,58754,C0917,11/28/2025,142415,Customer 917,Pune,7/10/2024,Chair 77,Furniture,58754
13121,O04387,P0191,2,33920,C0608,11/14/2025,82967,Customer 608,Jaipur,11/6/2024,Lamp 66,Furniture,33920
13122,O04387,P0417,1,15127,C0608,11/14/2025,82967,Customer 608,Jaipur,11/6/2024,Bottle 42,Home,15127
13123,O04388,P0262,1,7598,C0135,6/14/2025,90358,Customer 135,Mumbai,1/8/2024,T-Shirt 12,Fashion,7598
13124,O04388,P0411,2,41380,C0135,6/14/2025,90358,Customer 135,Mumbai,1/8/2024,Vacuum 36,Home,41380
13125,O04389,P0301,1,67415,C0790,9/22/2025,67415,Customer 790,Ahmedabad,9/13/2024,Jeans 51,Fashion,67415
13126,O04390,P0463,3,59126,C0865,5/8/2025,377239,Customer 865,Lucknow,2/11/2024,Air Fryer 88,Home,59126
13127,O04390,P0011,3,48296,C0865,5/8/2025,377239,Customer 865,Lucknow,2/11/2024,Keyboard 11,Electronics,48296
13128,O04390,P0179,1,54973,C0865,5/8/2025,377239,Customer 865,Lucknow,2/11/2024,Chair 54,Furniture,54973
13129,O04391,P0313,1,44445,C0747,12/19/2025,216999,Customer 747,Ahmedabad,11/10/2024,Jacket 63,Fashion,44445
13130,O04391,P0493,3,53826,C0747,12/19/2025,216999,Customer 747,Ahmedabad,11/10/2024,Vacuum 118,Home,53826
13131,O04391,P0131,3,3692,C0747,12/19/2025,216999,Customer 747,Ahmedabad,11/10/2024,Shelf 6,Furniture,3692
13132,O04392,P0171,3,13378,C0896,8/29/2025,40134,Customer 896,Chennai,5/2/2024,Lamp 46,Furniture,13378
13133,O04393,P0255,2,2250,C0510,6/10/2025,76564,Customer 510,Hyderabad,9/22/2024,Jacket 5,Fashion,2250
13134,O04393,P0487,2,18588,C0510,6/10/2025,76564,Customer 510,Hyderabad,9/22/2024,Bottle 112,Home,18588
13135,O04393,P0063,1,34888,C0510,6/10/2025,76564,Customer 510,Hyderabad,9/22/2024,Laptop 63,Electronics,34888
13136,O04394,P0143,1,68184,C0178,9/21/2025,83773,Customer 178,Hyderabad,5/5/2024,Chair 18,Furniture,68184
13137,O04394,P0210,1,15589,C0178,9/21/2025,83773,Customer 178,Hyderabad,5/5/2024,Shelf 85,Furniture,15589
13138,O04395,P0382,2,17567,C0861,8/9/2025,35134,Customer 861,Kolkata,12/13/2024,Mixer 7,Home,17567
13139,O04396,P0337,2,69203,C0138,2/8/2025,267034,Customer 138,Pune,9/3/2024,T-Shirt 87,Fashion,69203
13140,O04396,P0187,1,17789,C0138,2/8/2025,267034,Customer 138,Pune,9/3/2024,Lamp 62,Furniture,17789
13141,O04396,P0457,2,21189,C0138,2/8/2025,267034,Customer 138,Pune,9/3/2024,Air Fryer 82,Home,21189
13142,O04396,P0486,1,64378,C0138,2/8/2025,267034,Customer 138,Pune,9/3/2024,Air Fryer 111,Home,64378
13143,O04396,P0367,1,4083,C0138,2/8/2025,267034,Customer 138,Pune,9/3/2024,Jeans 117,Fashion,4083
13144,O04397,P0224,1,64271,C0895,1/1/2025,282846,Customer 895,Ahmedabad,4/29/2024,Chair 99,Furniture,64271
13145,O04397,P0482,2,55019,C0895,1/1/2025,282846,Customer 895,Ahmedabad,4/29/2024,Vacuum 107,Home,55019
13146,O04397,P0038,1,62939,C0895,1/1/2025,282846,Customer 895,Ahmedabad,4/29/2024,Monitor 38,Electronics,62939
13147,O04397,P0161,1,45598,C0895,1/1/2025,282846,Customer 895,Ahmedabad,4/29/2024,Desk 36,Furniture,45598
13148,O04398,P0338,3,46657,C0322,11/7/2025,399707,Customer 322,Pune,11/4/2024,Jeans 88,Fashion,46657
13149,O04398,P0198,3,18630,C0322,11/7/2025,399707,Customer 322,Pune,11/4/2024,Chair 73,Furniture,18630
13150,O04398,P0257,2,13424,C0322,11/7/2025,399707,Customer 322,Pune,11/4/2024,Shoes 7,Fashion,13424
13151,O04398,P0415,3,49490,C0322,11/7/2025,399707,Customer 322,Pune,11/4/2024,Bottle 40,Home,49490
13152,O04398,P0184,2,14264,C0322,11/7/2025,399707,Customer 322,Pune,11/4/2024,Shelf 59,Furniture,14264
13153,O04399,P0098,3,61880,C0472,2/9/2025,323560,Customer 472,Delhi,2/6/2024,Keyboard 98,Electronics,61880
13154,O04399,P0352,2,62524,C0472,2/9/2025,323560,Customer 472,Delhi,2/6/2024,T-Shirt 102,Fashion,62524
13155,O04399,P0111,1,12872,C0472,2/9/2025,323560,Customer 472,Delhi,2/6/2024,Phone 111,Electronics,12872
13156,O04400,P0382,3,17567,C0935,9/16/2025,52701,Customer 935,Kolkata,5/2/2024,Mixer 7,Home,17567
13157,O04401,P0041,2,41753,C0039,2/25/2025,83506,Customer 39,Bangalore,11/7/2024,Phone 41,Electronics,41753
13158,O04402,P0435,1,1582,C0784,8/2/2025,1582,Customer 784,Chennai,5/10/2024,Mixer 60,Home,1582
13159,O04403,P0077,3,48767,C0751,4/21/2025,673488,Customer 751,Chennai,5/19/2024,Phone 77,Electronics,48767
13160,O04403,P0249,3,69921,C0751,4/21/2025,673488,Customer 751,Chennai,5/19/2024,Lamp 124,Furniture,69921
13161,O04403,P0426,1,9894,C0751,4/21/2025,673488,Customer 751,Chennai,5/19/2024,Vacuum 51,Home,9894
13162,O04403,P0263,3,66246,C0751,4/21/2025,673488,Customer 751,Chennai,5/19/2024,T-Shirt 13,Fashion,66246
13163,O04403,P0269,3,36264,C0751,4/21/2025,673488,Customer 751,Chennai,5/19/2024,Jeans 19,Fashion,36264
13164,O04404,P0410,2,26526,C0213,1/20/2025,172651,Customer 213,Lucknow,7/27/2024,Bottle 35,Home,26526
13165,O04404,P0499,3,29670,C0213,1/20/2025,172651,Customer 213,Lucknow,7/27/2024,Bottle 124,Home,29670
13166,O04404,P0459,1,30589,C0213,1/20/2025,172651,Customer 213,Lucknow,7/27/2024,Vacuum 84,Home,30589
13167,O04405,P0268,2,54406,C0396,5/5/2025,463175,Customer 396,Pune,9/21/2024,T-Shirt 18,Fashion,54406
13168,O04405,P0059,3,20410,C0396,5/5/2025,463175,Customer 396,Pune,9/21/2024,Keyboard 59,Electronics,20410
13169,O04405,P0209,3,66066,C0396,5/5/2025,463175,Customer 396,Pune,9/21/2024,Lamp 84,Furniture,66066
13170,O04405,P0496,3,11035,C0396,5/5/2025,463175,Customer 396,Pune,9/21/2024,Air Fryer 121,Home,11035
13171,O04405,P0261,2,30915,C0396,5/5/2025,463175,Customer 396,Pune,9/21/2024,Jacket 11,Fashion,30915
13172,O04406,P0478,3,31470,C0091,9/28/2025,205735,Customer 91,Bangalore,3/5/2024,Mixer 103,Home,31470
13173,O04406,P0216,1,28827,C0091,9/28/2025,205735,Customer 91,Bangalore,3/5/2024,Lamp 91,Furniture,28827
13174,O04406,P0477,2,41249,C0091,9/28/2025,205735,Customer 91,Bangalore,3/5/2024,Air Fryer 102,Home,41249
13175,O04407,P0196,3,11568,C0643,1/19/2025,219462,Customer 643,Mumbai,4/23/2024,Shelf 71,Furniture,11568
13176,O04407,P0172,1,879,C0643,1/19/2025,219462,Customer 643,Mumbai,4/23/2024,Chair 47,Furniture,879
13177,O04407,P0205,2,47327,C0643,1/19/2025,219462,Customer 643,Mumbai,4/23/2024,Shelf 80,Furniture,47327
13178,O04407,P0389,2,38453,C0643,1/19/2025,219462,Customer 643,Mumbai,4/23/2024,Mixer 14,Home,38453
13179,O04407,P0286,1,12319,C0643,1/19/2025,219462,Customer 643,Mumbai,4/23/2024,Jeans 36,Fashion,12319
13180,O04408,P0246,1,29388,C0537,1/18/2025,29388,Customer 537,Chennai,1/2/2024,Chair 121,Furniture,29388
13181,O04409,P0422,3,65644,C0732,9/7/2025,253674,Customer 732,Mumbai,12/9/2024,Vacuum 47,Home,65644
13182,O04409,P0001,3,18914,C0732,9/7/2025,253674,Customer 732,Mumbai,12/9/2024,Laptop 1,Electronics,18914
13183,O04410,P0230,1,3053,C0568,2/27/2025,36969,Customer 568,Mumbai,11/12/2024,Shelf 105,Furniture,3053
13184,O04410,P0080,2,16259,C0568,2/27/2025,36969,Customer 568,Mumbai,11/12/2024,Monitor 80,Electronics,16259
13185,O04410,P0324,1,1398,C0568,2/27/2025,36969,Customer 568,Mumbai,11/12/2024,T-Shirt 74,Fashion,1398
13186,O04411,P0010,1,18247,C0361,8/4/2025,310828,Customer 361,Pune,7/22/2024,Laptop 10,Electronics,18247
13187,O04411,P0239,3,55297,C0361,8/4/2025,310828,Customer 361,Pune,7/22/2024,Chair 114,Furniture,55297
13188,O04411,P0265,3,42230,C0361,8/4/2025,310828,Customer 361,Pune,7/22/2024,Jeans 15,Fashion,42230
13189,O04412,P0114,2,26290,C0730,1/15/2025,417446,Customer 730,Ahmedabad,10/27/2024,Phone 114,Electronics,26290
13190,O04412,P0026,3,8711,C0730,1/15/2025,417446,Customer 730,Ahmedabad,10/27/2024,Headphones 26,Electronics,8711
13191,O04412,P0394,3,39669,C0730,1/15/2025,417446,Customer 730,Ahmedabad,10/27/2024,Bottle 19,Home,39669
13192,O04412,P0205,3,47327,C0730,1/15/2025,417446,Customer 730,Ahmedabad,10/27/2024,Shelf 80,Furniture,47327
13193,O04412,P0310,3,25915,C0730,1/15/2025,417446,Customer 730,Ahmedabad,10/27/2024,T-Shirt 60,Fashion,25915
13194,O04413,P0329,2,69958,C0584,7/10/2025,139916,Customer 584,Lucknow,7/14/2024,Shoes 79,Fashion,69958
13195,O04414,P0281,1,54792,C0355,5/26/2025,321002,Customer 355,Lucknow,11/6/2024,Jacket 31,Fashion,54792
13196,O04414,P0105,2,25713,C0355,5/26/2025,321002,Customer 355,Lucknow,11/6/2024,Keyboard 105,Electronics,25713
13197,O04414,P0211,2,48374,C0355,5/26/2025,321002,Customer 355,Lucknow,11/6/2024,Shelf 86,Furniture,48374
13198,O04414,P0237,2,37829,C0355,5/26/2025,321002,Customer 355,Lucknow,11/6/2024,Desk 112,Furniture,37829
13199,O04414,P0457,2,21189,C0355,5/26/2025,321002,Customer 355,Lucknow,11/6/2024,Air Fryer 82,Home,21189
13200,O04415,P0195,2,56259,C0578,1/19/2025,245157,Customer 578,Kolkata,7/10/2024,Lamp 70,Furniture,56259
13201,O04415,P0270,2,23155,C0578,1/19/2025,245157,Customer 578,Kolkata,7/10/2024,Shoes 20,Fashion,23155
13202,O04415,P0264,2,30892,C0578,1/19/2025,245157,Customer 578,Kolkata,7/10/2024,Jeans 14,Fashion,30892
13203,O04415,P0371,1,24545,C0578,1/19/2025,245157,Customer 578,Kolkata,7/10/2024,Jacket 121,Fashion,24545
13204,O04416,P0391,1,32016,C0890,10/15/2025,164718,Customer 890,Jaipur,3/25/2024,Mixer 16,Home,32016
13205,O04416,P0252,1,20532,C0890,10/15/2025,164718,Customer 890,Jaipur,3/25/2024,Jeans 2,Fashion,20532
13206,O04416,P0458,2,56085,C0890,10/15/2025,164718,Customer 890,Jaipur,3/25/2024,Bottle 83,Home,56085
13207,O04417,P0024,2,58541,C0312,7/1/2025,202590,Customer 312,Jaipur,10/4/2024,Phone 24,Electronics,58541
13208,O04417,P0180,2,4963,C0312,7/1/2025,202590,Customer 312,Jaipur,10/4/2024,Chair 55,Furniture,4963
13209,O04417,P0343,1,10766,C0312,7/1/2025,202590,Customer 312,Jaipur,10/4/2024,Jeans 93,Fashion,10766
13210,O04417,P0312,2,32408,C0312,7/1/2025,202590,Customer 312,Jaipur,10/4/2024,Jacket 62,Fashion,32408
13211,O04418,P0025,1,42089,C0255,2/15/2025,321602,Customer 255,Kolkata,4/8/2024,Laptop 25,Electronics,42089
13212,O04418,P0470,3,15136,C0255,2/15/2025,321602,Customer 255,Kolkata,4/8/2024,Vacuum 95,Home,15136
13213,O04418,P0321,1,1036,C0255,2/15/2025,321602,Customer 255,Kolkata,4/8/2024,Shoes 71,Fashion,1036
13214,O04418,P0336,1,31784,C0255,2/15/2025,321602,Customer 255,Kolkata,4/8/2024,T-Shirt 86,Fashion,31784
13215,O04418,P0225,3,67095,C0255,2/15/2025,321602,Customer 255,Kolkata,4/8/2024,Desk 100,Furniture,67095
13216,O04419,P0271,2,65162,C0034,3/10/2025,371180,Customer 34,Hyderabad,8/20/2024,Jacket 21,Fashion,65162
13217,O04419,P0428,2,66602,C0034,3/10/2025,371180,Customer 34,Hyderabad,8/20/2024,Vacuum 53,Home,66602
13218,O04419,P0493,2,53826,C0034,3/10/2025,371180,Customer 34,Hyderabad,8/20/2024,Vacuum 118,Home,53826
13219,O04420,P0395,3,64834,C0777,4/20/2025,293860,Customer 777,Ahmedabad,9/6/2024,Bottle 20,Home,64834
13220,O04420,P0241,2,49679,C0777,4/20/2025,293860,Customer 777,Ahmedabad,9/6/2024,Lamp 116,Furniture,49679
13221,O04421,P0347,1,1438,C0494,5/4/2025,1438,Customer 494,Jaipur,11/21/2024,Shoes 97,Fashion,1438
13222,O04422,P0353,3,6302,C0102,7/13/2025,77474,Customer 102,Pune,5/6/2024,Jeans 103,Fashion,6302
13223,O04422,P0286,1,12319,C0102,7/13/2025,77474,Customer 102,Pune,5/6/2024,Jeans 36,Fashion,12319
13224,O04422,P0247,2,3179,C0102,7/13/2025,77474,Customer 102,Pune,5/6/2024,Desk 122,Furniture,3179
13225,O04422,P0056,1,39891,C0102,7/13/2025,77474,Customer 102,Pune,5/6/2024,Phone 56,Electronics,39891
13226,O04423,P0247,1,3179,C0381,5/25/2025,244927,Customer 381,Lucknow,8/11/2024,Desk 122,Furniture,3179
